Home Team,Home Score,Away Team,Away Score,Match Date
Bastia,1,Angers,2,https://www.skysports.com/football/bastia-vs-angers/355254
Guingamp,1,Lille,0, Saturday 15th October 2016.
Lorient,1,Nantes,2, Saturday 15th October 2016.
Montpellier,3,Caen,2, Saturday 15th October 2016.
Toulouse,3,Monaco,1, Friday 14th October 2016.
Nice,2,Lyon,0, Friday 14th October 2016.
Angers,1,Marseille,1, Sunday 2nd October 2016.
Nice,2,Lorient,1, Sunday 2nd October 2016.
Lyon,2,St Etienne,0, Sunday 2nd October 2016.
Paris Saint-Germain,2,Bordeaux,0, Saturday 1st October 2016.
Caen,1,Toulouse,0, Saturday 1st October 2016.
Dijon,3,Montpellier,3, Saturday 1st October 2016.
Lille,1,Nancy,0, Saturday 1st October 2016.
Metz,0,Monaco,7, Saturday 1st October 2016.
Nantes,1,Bastia,0, Saturday 1st October 2016.
Rennes,1,Guingamp,0, Friday 30th September 2016.
St Etienne,3,Lille,1, Sunday 25th September 2016.
Nancy,0,Nice,1, Sunday 25th September 2016.
Marseille,2,Nantes,1, Sunday 25th September 2016.
Lorient,1,Lyon,0, Saturday 24th September 2016.
Bastia,1,Guingamp,0, Saturday 24th September 2016.
Bordeaux,0,Caen,0, Saturday 24th September 2016.
Dijon,3,Rennes,0, Saturday 24th September 2016.
Monaco,2,Angers,1, Saturday 24th September 2016.
Montpellier,0,Metz,1, Saturday 24th September 2016.
Toulouse,2,Paris Saint-Germain,0, Friday 23rd September 2016.
Angers,2,Caen,1, Wednesday 21st September 2016.
Bastia,0,Nancy,0, Wednesday 21st September 2016.
Guingamp,1,Lorient,0, Wednesday 21st September 2016.
Lyon,5,Montpellier,1, Wednesday 21st September 2016.
Metz,0,Bordeaux,3, Wednesday 21st September 2016.
Nantes,0,St Etienne,0, Wednesday 21st September 2016.
Nice,4,Monaco,0, Wednesday 21st September 2016.
Rennes,3,Marseille,2, Wednesday 21st September 2016.
Lille,1,Toulouse,2, Tuesday 20th September 2016.
Paris Saint-Germain,3,Dijon,0, Tuesday 20th September 2016.
Montpellier,1,Nice,1, Sunday 18th September 2016.
St Etienne,1,Bastia,0, Sunday 18th September 2016.
Marseille,0,Lyon,0, Sunday 18th September 2016.
Monaco,3,Rennes,0, Saturday 17th September 2016.
Bordeaux,0,Angers,1, Saturday 17th September 2016.
Dijon,0,Metz,0, Saturday 17th September 2016.
Lorient,1,Lille,0, Saturday 17th September 2016.
Nancy,1,Nantes,1, Saturday 17th September 2016.
Toulouse,2,Guingamp,1, Saturday 17th September 2016.
Caen,0,Paris Saint-Germain,6, Friday 16th September 2016.
Nantes,0,Metz,3, Sunday 11th September 2016.
Rennes,2,Caen,0, Sunday 11th September 2016.
Nice,3,Marseille,2, Sunday 11th September 2016.
Lyon,1,Bordeaux,3, Saturday 10th September 2016.
Angers,3,Dijon,1, Saturday 10th September 2016.
Bastia,2,Toulouse,1, Saturday 10th September 2016.
Guingamp,1,Montpellier,1, Saturday 10th September 2016.
