Home Team,Home Score,Away Team,Away Score,Match Date
Salford City,2,Stevenage,0, Saturday 3rd August 2019.
Bradford City,0,Cambridge United,0, Saturday 3rd August 2019.
Carlisle United,2,Crawley Town,1, Saturday 3rd August 2019.
Colchester United,1,Port Vale,1, Saturday 3rd August 2019.
Crewe Alexandra,0,Plymouth Argyle,3, Saturday 3rd August 2019.
Exeter City,1,Macclesfield Town,0, Saturday 3rd August 2019.
Forest Green Rovers,1,Oldham Athletic,0, Saturday 3rd August 2019.
Leyton Orient,1,Cheltenham Town,0, Saturday 3rd August 2019.
Morecambe,0,Grimsby Town,2, Saturday 3rd August 2019.
Newport County AFC,2,Mansfield Town,2, Saturday 3rd August 2019.
Northampton Town,0,Walsall,1, Saturday 3rd August 2019.
Scunthorpe United,0,Swindon Town,2, Saturday 3rd August 2019.
